"hns_item_name","hns_item_code","item_url","item_code","cate_code","product_code","product_name","price","score","total_comment_num","star","date","id","is_TV","comment","etc"
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","lj***",1,"좋네요 마음에들어요좋아요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","lk***",1,"앞부분은  하겠는데 뒷머리까진 좀 힘드네요.
좀 섬세하게 하려면 시간이 오래걸린듯해요.
자주 하다보면 늘겠죠.",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","es***",1,"머리가  볼륨이   잘 돼요
탁월한  선택 good   ",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","so***",1,"볼륨을 살릴 수 있고 오랬동안 볼륨을 유지 할 수 있어 좋아요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","ky***",1,"아직 사용법이 익숙하지않아서 ㅜㅜ  요령이생기면 나아지겠죠?",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-22","md***",1,"아직서툴러서 잘모르겠는데
볼륨이 살짝~
잘쓸게요~^^",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","mo***",1,"",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","yh***",1,"평소에 머리손질을  잘하지 못하는고객입니다
이번에  제품을 구입해서  사용해보니
볼륨 살리기가  너무 쉽고
머리숱도  풍성해져서 참 감사드려요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-22","so***",1,"Tv홈쇼핑광고처럼  잘안되네요  익숙해지면 좀나으려나요?",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","ps***",1,"머리숱이 적어 항상 가라앉는 헤어 때문에 고민이었는데 이런 상품이 있다니 놀라울 따름입니다..잘 쓰겠습니다..",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","to***",1,"엄마 요청으로 구매했어요.",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","10***",1,"머리에  힘이없고 
 윤기가 없어 고민이었는데
볼륨스틱으로 멋진헤어로 
뽐내었어용~^
",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","ga***",1,"나이가 들면서 머리숱도줄고 가늘어서  외출시 거울보기가 두려웠는데  오늘은 기분이 넘 좋아.........ㅎㅎㅎㅎ",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","wh***",1,"쓰기편하고 조작법도 간단해서 진짜 편하고 좋은것같아요!",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","ch***",1,"머리숱이 적고 모발이 너무 가늘고 힘이없어서 헤어볼류머는 많이 써봤는데 화면에서 보는것 만큼의 드라마틱함은 기대하기 힘든것 같아요~!!! 긴머리라 그럴까요~?;;",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","Ah***",1,"제가  잘하질  못해서 인지  화면처럼  되질  않네요.
구입한거  후회되는군요.",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","yh***",1,"배송은  빨랐는데 사용을 못 해봐세 이제 올립니다.
일단 향이 좋고  간편하게 사용할 수 있어 좋습니다.
숱이 없는 엄마, 오빠, 동생과 나눠  쓸려고 샀습니다. ^^
헉~ 그런데 타 방송에서는  같은 가격에 7개 주고 샴프도 주네요~  
상품평  쓰면 샴프가 2개...  아쉽네요!
가방은  허접해서 별로입니다!",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","sj***",1,"구성도 좋고  샴푸도 주니 감사합니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","ma***",1,"뒷머리  볼륨에 짱!  톡톡톡  ♡",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","ek***",1,"잘 쓸거 같아요~ 구성도 좋고 대만족입니다~~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","su***",1,"화면 본대로 사용해 보니 괜찮고 사용하기 좋아요..",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","le***",1,"좋아요  엄마가 좋아하세요~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,2,"2016-10-22","10***",1,"처음해보는거라 손에익숙하지않아서  잘안되네요  tv에선잘되던데.......",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","ji***",1,"평소머리가  달라붙어서 고민이많았는데  해결된거같아요
다음번에도 재구매하고싶네요??",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","po***",1,"머리숱이적어잘안되지만
그래도그럭저럭괜찮다고하시네요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-22","ju***",1,"어제 배송받고 오늘 모리감고 써봤어요.
음 방송처럼 크게 띄는지 모르겠어요..아직 제가 서툴어서 그런건지
조금 더써보고 스타일맞게 사용할게요~~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","qk***",1,"머리숱이 적어서 사용하려고 주문했는데 만족합니다.",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-22","tj***",1,"아직써보진못했지만차홍원장밑고주문했네요!!
좋을거라는거학신할수있는차홍!!~~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","db***",1,"좋은것같아요잘쓸께요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","Ky***",1,"기대만큼은아니지만그런대로쓸만합니다
딱풀같은느낌???
나이들어숱도적어지고힘도없는머릿결에
외출시힘줄때필요하네요~~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","ar***",1,"평소   머리뒤쪽에 볼륨이없어서  쳐진체로다녔는데 
요거 물건이네요 스틱형이라  슥 발라주기만하면 볼륨 업   정말좋습니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","ky***",1,"날마다 드라이하느라고  팔이아팠는데
너무좋아요~헬스장에 화장실에  놓고쓰는데
감사해요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","pk***",1,"머리가깔큼하게정리되니기분도덩달아좋아지네요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","ga***",1,"아직  못받았지만  좋겠죠
믿고 사는 차홍
잘쓰겠습니당
샴퓨꼭  주세요~~~~^^
",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","ho***",1,"Tv에서 봤을 때는 쉽게 편하게 잘 된다고 하더니 그다지 별로입니다
제발 너무 과대광고 하지  마세요. ..
개봉해서 반품도 못 할 것 같아 주변 사람들한테 한 개씩 주려고요 
저만 못하는 건지 사용해보라고 해야겠어요ㅠㅠ",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","sk***",1,"퍼머기 없는 머리라선지   방송에서 만큼 볼륨이 생기지 않아요. 숙달되기 까지 연습 많이 해야할 듯 합니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-22","es***",1,"스프레이 뿌린 것처럼 컬이 고정이 되네요. 
그리고 사은품 가방은 차라리 구성에 넣지 말고 가격이 좀 더 저렴했으면 좋을 것 같아요. ",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-22","jy***",1,"?머리랑 옆,뒤 바르고 외출했습니다
떡질까봐 아주 조심 스럽게 발라서 그런지..
생머리에 힘이 하나도 없는 세미 컷트인데도 앞 머리 넘어가는 정도만 조금 있을까?옆하고 뒷머리는 만족 스럽지는 않은것 같습니다.
방송하시는 모델들은 기본적으로 파마가 되어 있으신듯합니다
가격대비 비추천입니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-22","in***",1,"사용법이 서툴러 방송만큼 볼륨이 살진 않지만 하다보면 늘겠죠?기대합니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-22","yo***",1,"상품 을 받자마자 사용해 봤어요~워낙 모발이  가늘고 정수리부분에  머리숫이 없어서  신경을  많이  쓰고있는 터라,,,,,tv 에서는 모델의 머리가    마법을 부리는듯 손가락만 스치면  풍성하고 우아한  머리로 변해  설레임에   설명서대로 사용,,,,/그렇게까진  풍성하고 우아하진 않지만  약간의 힘과 볼륨은 있고 땀흘려  운동해도 볼륨이 그대로라 좋았어요~~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","du***",1,"차홍 헤어볼류머 너무좋으네요~^^빠른배송도 매우 만족해요~~~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","cj***",1,"여태까지 써본 헤어제품 중 제일 좋았습니다  향도 좋았는데 용량이 생각보다 작아요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","db***",1,"인터넷에는 상품평이별루여서 안살려다가 삿는데 생각보다 잘돠네요
짧은머리엔관찮은거같아요 만족합니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","se***",1,"방송 보고 기대 했는데 앞머리 세울려 했는데 잘 안되네요.  자꾸 연습을 해야 하는지요.  방송은 잘 되는것 같은데요?  구성은 좋아요.  사업 번창 하세요~^^",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","li***",1,"상품평이   극과극이라   큰 기대없이  샀는데 전  나름  잘  되네요.가방은  정말  아닌듯",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","sy***",1,"긴생머리라 약간 볼륨감이 덜하네요
언니는 짤은 파마머리라 볼륨감이 살아나네요
좀더 사용하면 실력이 늘겠죠~~~^^",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,2,"2016-10-21","gg***",1,"방송에서처럼되지않고.외출해서 보니 머리가 떡지네요.실망이에요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","na***",1,"머리가 더 풍성해보이고   스티일링도 잘되어서 너무 만족합니다~~^^",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","dh***",1,"가방이  ㅜㅜ 랜덤으로  오는건데 아쉽게 어두운색이 안왔네요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","ag***",1,"가라앉는 머리때문에   걱정많았는데  자신감  가져도 될꺼같아요
잘쓰겠습니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","mi***",1,"구성품이 좋아서 요번에 구매했네요
모발이 가늘어서 축축 쳐지는게
고민이었는데 약간 힘이 들어가네요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","jy***",1,"간단하고 편하게  헤어 스타일링 할수 있어 좋아요...",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","kh***",1,"설명들은데로톡톡톡하며머리를매만져도볼륨이살지않아실망스러워요
더사용해보지만현재로는만족하지않습니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","KD***",1,"끈적임없이 부드럽군요  조금 긴 머리는 볼륨이 잘생기지않네요
그래도 좋아보여  계속 써보려합니다",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","kj***",1,"처음 받아서 해봤는데 안되길래 익숙치 않아서 그런가 했어요
2번째 사용해 봐도 역시나 안되네요
어떻게 볼륨이 산다는건지~ㅠ 
정말 실망이고 반품하고 싶네요~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-21","Kh***",1,"실지해보니이니네요 머리도떡지고
믿을수가없네요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,3,"2016-10-21","yo***",1,"사용법이 익숙하지 않아선지 모르겠지만 볼륨 형성 별루네요~~
",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","su***",1,"기대합니다.
머리손질  힘들어   하시는   울엄마를  위한선물
잘 사용 하시겠어요^^",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","yy***",1,"머리를 평소처럼 하고 톡 톡 몇번 하고 나갔는데~
ㅎㅎ 머리 어디에서 했냐고  이쁘다고~ 
머리가 풍성해지고 윤기도 나서 건강한 모발이 되었어요!
강력하게 추천합니다♡♡♡",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,2,"2016-10-21","ya***",1,"영리를 목적으로 한다지만 현대홈쇼핑에 대한 신뢰감를
갖지 못할 정도로 실망스런 제품입니다
삼사 홈쇼핑를 나름 애용하는 편인데?
이제품으로 인해다앞으론 현대홈쇼핑에서
물건구입은 꺼려질것 같습니다
쓸수없는 사은품 또한 오히려 주지않는것만
못하구에 ㅠㅠ",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","de***",1,"일단 향은 은은해서  좋았고요
머리숱도없고  가늘어 무엇도 사용을 못했는데
간편하게  볼륨도 살릴수있어 좋았어요
근데 삼푸후 모발 뻣뻣함이 있네요~~
샘플이 있었음 좋을거 같네요  감사합니다^^

",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","lu***",1,"톡톡톡 ~해봤는데 방송에서  한거처럼은  안되네요~제가 못하는건지.... 
향은 좋아요~~짧은 머리에   더  잘될듯싶네요~",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","ce***",1,"향이 참 좋아요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","hu***",1,"갈수록 밋밋해지고 가늘고푸석한 모발인데  방송처럼 된다면 대박일듯요 ~^^사용전이지만  낼 바로  사용예약 ㅋ ^^다들   사용하고  계신분들 평이 좋네요",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,4,"2016-10-21","ks***",1,"제품은 아직 안써봐서 잘모르겠는데 배송은 빨랐어요.  근데 가방색이 제일 이상한게 왔네요ㅜ  써보고 괜찮으면 다시 주문할게요.",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","wo***",1,"맘에 들고요 배송도 아주 빠르네요.",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","im***",1,"완전 기대됩니다 진짜 편하게 볼륨살지 ㅎㅎ
배송도빠르구
잘써볼게욤",""
"차홍헤어볼류머",3479,"http://www.hyundaihmall.com/front/pda/itemPtc.do?slitmCd=2044869254&sectId=141253",2044869254,141253,"상품코드: 44869254","(직)차홍 헤어시스템 올 힛 헤어볼류머 최다 방송패키지","69,900",83,2095,5,"2016-10-21","yd***",1,"헤어볼류머처음엔의심반으로사용했는데 볼륨이넘잘살아나요
생머리에알려주신대로하니까과하지않는볼륨   짱이예요",""
